RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
1440,Travis,Texas,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247300,251300,253200,259500,263700,263400,271400,273600,270300,264900,265500,280800,286100,288300,281500,2.78E+05,277500,2.79E+05,2.82E+05,286600,287100,290200,290700,294300,2.95E+05,296100,300600,302300,305700,306700,310200,308600,306500,305900,3.04E+05,310100,315200,319800,3.15E+05,314900,315800,321400,319400,327900,
3130,Saint Louis,Missouri,34,1.64E+05,163900,148700,1.40E+05,141100,143700,145200,141800,136600,135400,130600,146500,147200,150100,134100,133600,130600,129900,131200,1.36E+05,138300,1.35E+05,132700,137200,140200,138200,1.33E+05,133500,134100,134500,129400,124900,1.23E+05,125200,125200,133100,128200,130600,1.19E+05,119800,121700,124900,125100,123900,1.22E+05,116500,108100,116400,118600,123300,114700,119400,125200,129200,1.30E+05,1.29E+05,124500,124500,116800,124800,120100,130500,133500,145500,1.50E+05,147400,147700,146100,145700,143500,140500,146400,145100,148500,142600,148700,1.50E+05,151800,151100,149400,151400,1.52E+05,160600,1.83E+05,190800,191200,175100,172800,172100,173900,172200,174900,177900,181100,178100,189300,188400,189700,173700,172800,172800,175200,178200,181300,1.82E+05,1.85E+05,187700,205400,207700,2.03E+05,1.81E+05,172900,173300,175500,175700,1.81E+05,185500,191400,186200,201400
281,Pima,Arizona,35,205300,202200,201500,193300,191400,184800,184200,1.80E+05,176800,174600,170300,172900,168700,166400,163500,161500,161800,158900,163900,162300,161500,1.55E+05,160400,160300,162800,1.58E+05,156400,151700,147700,146700,149300,146700,142800,136900,135700,135900,1.34E+05,133400,1.31E+05,128200,123900,121800,122700,122700,123600,124400,128700,129900,131900,133600,136800,138500,137300,140800,145600,148700,147900,153100,156400,159100,154500,1.56E+05,157400,160100,159400,1.60E+05,160100,159900,160200,160200,161200,161200,163600,163400,163200,160300,161500,160400,1.63E+05,164300,163500,159400,158900,1.62E+05,165700,165100,166500,167200,168100,167900,168600,170600,168100,169600,169100,175600,177300,180200,179700,180600,181800,184100,183500,181600,181500,183800,188400,191900,194800,195300,194600,190600,188300,184200,191600,199500,2.02E+05,197300,191300,195600
2975,Montgomery,Maryland,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390100,390600,394400,395800,394900,3.90E+05,388800,392200,388500,384700,3.87E+05,385300,391200,386300,405800,404900,408500,392100,390900,385200,381900,386500,390600,392500,387700,391500,392400,387700,382600,3.81E+05,384300,386100,392700,398800,400100,399300,3.97E+05,402900,406300,4.07E+05,406300,403200,409900,412700,412400,408400,401600,399300,401100,404100,
2347,Honolulu,Hawaii,37,367100,358300,358900,362600,391700,405700,394200,394300,394100,417100,391600,382700,385100,395900,409900,400600,427300,407300,411900,391800,401600,407300,403600,408700,403300,410100,413300,409800,421900,417100,426700,416600,4.19E+05,421400,408200,410400,410200,4.23E+05,4.30E+05,408400,404500,3.85E+05,395600,403200,429400,437300,421600,423100,421100,436600,431300,4.32E+05,431900,420700,428500,428900,440400,439800,436700,433200,438400,466800,460900,470800,450100,467800,464700,462100,448900,4.56E+05,469100,482900,477900,4.71E+05,473200,478900,480500,467800,468900,4.76E+05,489200,482400,4.79E+05,468900,468100,469600,476900,472100,469900,480900,492100,496200,4.92E+05,4.98E+05,497800,5.44E+05,552100,565800,530700,528100,5.41E+05,535400,538900,537900,553200,559500,563800,563100,556200,548600,555100,578200,595900,594600,599400,602700,606200,603800,593600,591300
3148,Westchester,New York,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584400,575900,580700,568800,579400,579800,592300,584400,578700,575800,5.83E+05,595200,579800,583400,5.78E+05,585800,567100,572200,596700,609600,605200,577300,575300,568800,571500,581100,602600,608900,
1018,Fresno,California,39,243400,235200,220300,206600,197700,188800,183800,173600,1.68E+05,158300,149300,1.43E+05,140700,137700,134200,131400,1.38E+05,138800,144400,144700,151500,150500,151200,147500,149400,148400,151300,1.50E+05,149300,146700,146800,144500,144200,142500,141400,135300,134100,132200,1.33E+05,129600,1.29E+05,129600,131200,133200,136100,135400,134200,134600,134500,137900,136600,140500,140600,142500,1.46E+05,1.47E+05,149100,148500,151700,155200,156800,1.60E+05,1.60E+05,164200,168300,171700,174600,1.75E+05,183100,183500,185600,179200,188500,187900,192500,185600,186300,185700,1.93E+05,196500,197400,190800,198600,2.02E+05,206600,2.02E+05,204300,205600,207900,208700,207800,207100,209700,215200,216200,209200,209900,212500,2.19E+05,218400,218300,221100,223800,226600,227900,229500,232900,235700,2.41E+05,241500,244900,246100,247400,246100,2.48E+05,247900,255900,2.51E+05,251700,247100
1388,Shelby,Tennessee,40,99800,96600,9.20E+04,9.20E+04,90800,91100,88100,85100,81200,77800,79700,80500,82600,79600,78900,79300,83500,89800,9.60E+04,99500,101600,102300,99900,9.20E+04,84500,83800,87800,90100,82700,76400,74800,78400,8.70E+04,89600,9.30E+04,88700,86600,80500,75800,74600,73300,75300,82400,86100,87500,83400,86800,85900,8.40E+04,79900,78800,77700,79300,80200,83200,84700,9.10E+04,92800,99500,98800,98700,93800,91600,96700,101700,101400,1.01E+05,102400,1.05E+05,105200,103800,1.08E+05,112100,1.12E+05,112800,109600,115200,115300,117400,123600,125900,127400,121500,123600,124800,125100,123600,122600,117900,118300,120400,122700,121700,1.20E+05,120100,118900,118200,123800,127400,130500,126600,128400,125200,125900,127200,131300,1.34E+05,130400,129100,129500,1.34E+05,135800,133600,134600,137700,140100,145100,1.48E+05,153400,144900
1682,Du Page,Illinois,41,273300,273900,2.56E+05,250900,250900,253800,2.58E+05,258700,258100,251500,254500,249500,246900,233500,231400,229200,231300,231500,231300,230400,225500,225100,227200,237800,246200,238200,229500,223300,230500,237200,236500,238300,234600,229700,219100,215500,216500,211300,205100,201600,211900,220900,222300,214600,203900,201500,2.04E+05,209100,217400,211100,210900,203900,212900,215300,206400,202700,198300,2.08E+05,207300,205200,198900,198800,204500,2.21E+05,233700,237600,2.36E+05,233100,237100,238500,237600,239400,241600,245600,246200,244100,248100,249900,252400,2.53E+05,253800,251300,248900,259900,261400,261800,250800,252400,252100,2.47E+05,243900,244500,247500,249500,249100,253400,255900,261500,258300,257900,253200,2.58E+05,257300,256800,255400,258700,266600,273300,280600,274600,268700,259400,262600,259200,262600,260200,264300,266800,267800,282400
2694,Fairfield,Connecticut,42,438400,432900,4.20E+05,396200,413700,428600,428100,415200,395200,384400,362600,354900,360100,3.62E+05,352800,351700,3.58E+05,376400,374700,379200,382100,392700,414600,4.18E+05,4.21E+05,4.09E+05,4.02E+05,397300,410900,435700,448100,433700,436200,436700,458300,441700,437900,4.23E+05,438100,443500,429500,416200,422100,4.06E+05,387400,358300,351200,357300,369700,398200,400400,4.07E+05,416400,423400,415300,400300,406900,413500,397700,383200,376300,391600,401100,415300,415600,413400,402900,401600,3.94E+05,389500,384900,384200,378600,382500,385300,391700,393700,401600,395600,394200,388600,399700,396300,398700,3.88E+05,389500,384900,382600,384300,378100,374700,390900,389500,390700,372900,391100,399200,390900,369800,359700,359200,360600,368500,373600,3.89E+05,380700,3.88E+05,386800,395400,3.97E+05,389100,384500,370600,369500,378200,387900,394400,407500,409800,
2480,Pinellas,Florida,43,1.78E+05,178700,168800,168600,1.62E+05,161200,161500,158300,151300,143700,143600,146300,141100,136300,1.32E+05,135800,136500,133900,130200,132100,136800,138700,136200,138600,1.36E+05,136200,128400,131400,129200,132300,127800,1.29E+05,128200,125800,117900,112400,107900,109800,107300,112200,111400,111900,111500,113300,113900,1.11E+05,113300,114800,118200,118200,120700,124400,1.25E+05,127500,128900,128700,127900,124800,129400,131100,134100,134100,129800,128700,128900,134900,137500,137300,137900,136700,136100,138500,136500,138800,139300,144100,145900,147800,149200,153700,154500,154100,148100,148300,150400,155200,155200,157200,157900,158600,157200,1.59E+05,158800,162100,163200,171300,171300,172700,169600,177700,1.80E+05,181800,177800,178600,181200,185100,187600,196300,1.96E+05,200500,194100,199400,197300,197200,197800,197600,201500,201900,206900,
874,Bergen,New Jersey,44,467800,472600,454900,4.41E+05,429200,422600,422800,420300,425200,417100,416600,411800,412900,408200,398400,382700,372200,366300,376900,394500,404400,407500,4.07E+05,417100,421200,413900,402300,393200,389600,396600,405900,4.12E+05,412600,4.07E+05,408500,408200,411400,413100,4.08E+05,399100,389700,391400,403300,399700,392300,379800,377200,375900,377200,385300,380800,3.76E+05,375800,379700,390700,393800,395700,397600,3.97E+05,398800,390100,390400,386300,400200,404100,412400,405400,398600,401300,406600,412600,411800,408300,405200,408300,406200,410800,402800,406300,403600,4.06E+05,399800,394100,399800,4.05E+05,415800,412500,414100,410500,413500,414500,415300,415100,417700,416500,413500,416900,419100,425900,413400,412800,416900,425800,439600,438500,441800,442900,436600,436900,431500,441400,439300,432600,430400,439700,444500,450100,448400,4.53E+05,
324,Wake,North Carolina,45,196900,196200,192900,192300,194700,194500,190500,193600,1.91E+05,190300,190500,196800,205100,197900,191300,182600,184900,187300,187800,188700,189100,192300,201500,201600,2.06E+05,200200,1.97E+05,198400,201300,209400,209200,209800,215200,213200,214900,210900,211500,207800,2.03E+05,207800,207500,215800,204500,203800,196500,204600,201400,205700,204900,209800,201700,2.01E+05,199300,205500,205200,203400,206100,204600,207900,204600,206800,2.08E+05,208700,209300,209400,210800,211300,215100,215800,217600,215800,218700,219300,218900,2.17E+05,216800,217200,217100,218300,219200,219200,212500,207200,208500,219900,225600,226900,227900,229800,229400,225300,226500,230500,232200,230300,229400,230600,236100,2.35E+05,237100,236500,238400,2.39E+05,238400,238500,236900,237100,242400,249900,260200,258400,256300,251200,251900,251300,254500,258400,257900,257800,
2337,Hartford,Connecticut,46,226600,226700,219600,211500,206900,210200,211200,210300,209400,209200,208500,205800,206900,204400,2.02E+05,200200,201300,200600,196100,196500,199700,207700,212100,213200,2.15E+05,212600,210500,205200,205800,206700,201300,205400,211400,224600,2.23E+05,216100,2.07E+05,208100,209300,209100,202400,200600,199900,201600,204900,206200,204700,199500,199100,197100,201500,201300,204500,201200,1.96E+05,197600,197300,208400,208200,201900,192700,191200,2.01E+05,2.07E+05,208500,206300,2.02E+05,201700,202800,2.06E+05,205400,206400,203800,200600,196300,196500,198700,199400,198900,196300,1.99E+05,199100,194900,188500,188100,192300,193700,196300,194700,195100,191700,190200,189700,188300,191300,192700,196500,198100,204200,203700,202200,1.98E+05,201100,203700,202200,202300,202100,202100,1.96E+05,193100,196200,199300,202800,200900,200800,199500,201800,204700,203600,
489,Duval,Florida,47,178400,173600,155800,146600,141500,142900,140800,1.38E+05,1.34E+05,132400,131600,136200,136200,131600,117200,110100,110500,113600,114500,1.12E+05,1.14E+05,115700,115600,117400,116500,115200,106600,101900,100400,97900,93900,90200,94300,98900,99200,98300,94900,94800,88400,88900,8.90E+04,93400,90500,90400,89600,98200,96900,99700,95400,98700,96600,94400,95700,97200,98500,95900,94300,97200,1.04E+05,113200,116800,1.18E+05,116800,116200,114400,114300,113600,112900,113700,113600,114300,114400,118500,119200,1.15E+05,110800,112900,113900,115500,115200,117800,118800,1.20E+05,120500,118800,117200,117600,122500,126900,130200,130900,131600,128400,128300,127300,143500,144400,146900,136900,137800,135600,133900,134600,137300,138500,140200,143600,1.64E+05,171200,171700,153100,147900,145300,149100,146500,145800,143100,148500,152800,
3246,Prince Georges,Maryland,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221100,222600,223700,223600,226200,2.29E+05,234100,232400,233100,232200,237600,238700,240600,242200,243900,246100,248500,251900,257500,258600,262700,258600,258200,255500,258500,257800,257500,259400,262100,261400,
2815,New Haven,Connecticut,49,237300,236800,234100,224100,217200,214700,215200,214600,209100,210500,212200,2.08E+05,2.06E+05,202300,206800,199100,195600,193900,194900,196900,199600,201600,203900,206800,213200,217300,211700,204200,191400,191600,190800,201300,200100,206400,206700,210300,198700,195800,193400,197300,193800,1.92E+05,195900,192600,192300,186300,183800,175400,177900,185700,190200,190700,186300,190600,189400,188900,191900,193600,194300,188200,186600,188100,190700,1.91E+05,190900,194500,1.98E+05,1.98E+05,195100,192800,188600,188500,1.87E+05,188700,185900,184900,186700,186200,184600,182400,183400,1.84E+05,184200,177900,179200,1.80E+05,182700,180600,178700,186700,186700,186600,178100,177100,183400,186700,194100,187300,1.91E+05,1.89E+05,192100,190800,189800,191500,192500,1.95E+05,197300,194900,193700,185600,186500,189300,194900,198300,193700,196400,194500,197700,204500,
1155,Macomb,Michigan,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,127400,1.30E+05,137200,138800,1.36E+05,133400,133900,136200,135400,133200,132700,134100,137800,142600,150500,155700,1.54E+05,148900,144700,145300,142500,1.41E+05,139900,141100,144200,
204,Kern,California,51,215400,206300,197600,185900,175100,165500,1.61E+05,157500,151300,145500,139100,133500,124500,116100,111800,111200,114300,112100,1.14E+05,116200,121600,122600,121600,121700,1.23E+05,122800,125400,122200,1.21E+05,117500,118300,118100,117500,115100,114900,114600,1.15E+05,112200,113400,112200,113800,112800,1.16E+05,116900,115100,114800,115100,114600,114800,116100,118700,118100,117600,122500,124200,129600,129200,1.33E+05,135900,139100,144800,147200,151600,1.55E+05,158400,163500,165300,166300,167600,165300,164800,162500,166100,167300,169300,169900,171300,173500,175400,176600,175800,175800,178200,180600,181500,182600,184200,181400,181700,180400,183800,183500,1.84E+05,187600,191900,195500,196300,194400,193400,193200,192600,192400,193600,201800,205800,210900,207200,210400,210900,215900,213500,209700,208100,206400,209800,209300,212100,211700,2.13E+05,219300
2061,Ventura,California,52,476300,459400,446600,4.28E+05,412600,396600,395300,385500,371500,3.54E+05,341900,339600,338200,339100,341400,345800,353800,364100,376900,384400,380800,377100,372500,374900,383700,388800,395600,384800,375400,366600,370600,372800,377800,372400,371100,3.66E+05,3.66E+05,365100,363400,358400,357300,3.51E+05,353700,348400,349100,340800,343100,342800,353900,361400,366600,363400,358600,3.61E+05,374200,382200,391700,390100,3.93E+05,402100,416100,434200,438600,441700,444300,448900,457300,459400,460900,4.64E+05,468200,470200,467800,469400,472200,466400,471300,475300,485700,484900,479700,482700,484200,496400,496100,498500,4.99E+05,502800,504500,502300,506700,512200,5.20E+05,518900,522200,524800,528800,530200,530300,531400,522800,524200,522900,5.34E+05,533300,537300,536600,546500,557200,568500,571400,564200,555800,551300,559700,5.68E+05,581600,586200,595700,5.93E+05
2802,Middlesex,New Jersey,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236500,240300,249900,257600,263500,262900,262700,261700,268300,2.64E+05,268400,266600,274300,272200,266500,259300,259500,265100,264100,267100,268800,277900,278600,277600,273600,267400,271300,269300,270400,272100,272100,271900,260700,267800,268100,282200,277200,284300,2.78E+05,281600,274900,270400,266500,263400,268300,273900,286600,290300,287800,282400,277800,279200,2.82E+05,
2314,Gwinnett,Georgia,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02E+05,1.01E+05,102400,103500,103700,104700,1.06E+05,106400,106800,106700,106900,107900,110100,114800,119100,1.24E+05,127700,131900,134200,137500,1.39E+05,142500,143900,146300,146500,148700,148900,148800,147700,148100,148200,149900,152200,155300,157300,158300,159600,160300,161700,163800,166300,169500,171500,171700,171900,1.71E+05,1.71E+05,171100,172500,175200,176700,178400,180800,181700,182700,181200,181800,182500,184200,186100,187400,187800,1.90E+05,193300,198100,202700,203900,204800,202200,200800,200200,199200,2.03E+05,204700,209800,211700,
3227,San Francisco,California,55,789100,782200,781300,776800,786300,793700,8.00E+05,762200,721900,707500,677800,6.68E+05,629800,639200,635500,665200,691400,707600,709500,709500,702900,716500,699200,6.87E+05,663600,667200,668600,666100,683100,698700,707600,694200,692800,689500,670400,646600,635500,636600,655700,659600,6.86E+05,697200,702500,6.90E+05,663900,6.57E+05,643600,650800,646400,663400,673600,695900,709800,732300,758300,783100,787800,788300,772900,768800,769100,787900,814700,8.22E+05,836400,852200,877600,881400,879100,872800,896400,907100,927200,910300,911600,9.36E+05,9.64E+05,9.89E+05,985900,1002600,1020200,1024800,1.02E+06,1039600,1064900,1102500,1129200,1134200,1132500,1105400,1114400,1112500,1138300,1156500,1.18E+06,1183200,1161300,1154800,1146200,1155400,1154300,1164600,1164800,1191200,1187100,1211100,1124100,1126600,1.11E+06,1167700,1.18E+06,1.20E+06,1218200,1246300,1259300,1282500,1293800,,,
2626,Baltimore,Maryland,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207400,210600,212500,205700,204400,192800,196800,186900,1.84E+05,178500,191100,202100,201700,201800,198700,202700,196700,197800,1.98E+05,199400,190900,191700,194400,204900,200900,199100,199100,2.09E+05,209900,205300,200200,200700,206400,210200,203100,200400,194100,199400,202800,200400,2.04E+05,202700,209900,207500,208300,209700,209800,210300,210200,209800,205300,201600,198500,2.00E+05,203300,206500,206700,203700,203800,203100,208600,213700,205300,203500,202300,217200,218200,217800,214600,213100,214800,216600,215600,2.12E+05,210400,211900,208800,210700,214300,219600,219100,218400,222300,2.23E+05,220700,220300,222400,
1690,El Paso,Texas,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900,1.24E+05,126900,1.33E+05,133700,135700,134100,130100,129700,129900,127100,126900,125900,1.28E+05,129100,1.29E+05,129900,128500,127800,127500,127500,127500,126900,1.27E+05,1.28E+05,125800,125300,126800,127800,128700,125200,125700,126200,126800,128100,1.28E+05,127600,127900,127700,128700,128400,128200,1.29E+05,130200,130800,130500,129700,126900,124600,125600,128700,137400,138100,139300,134900,137600,140500,140500,138200,133600,131800,133600,1.38E+05,143800,145200,143400,141100,
2879,Worcester,Massachusetts,58,238800,234200,233200,227100,220500,211900,209200,207100,209400,207400,204800,197800,1.94E+05,195200,199200,200100,197900,1.97E+05,1.99E+05,200900,202500,205200,202700,202800,203400,212200,213500,213800,204900,202900,199300,205300,2.06E+05,204400,198200,197300,193300,192800,188200,194700,195200,194600,188700,189700,190700,192700,191500,188700,188900,188100,197400,200800,204700,196500,190900,182400,183200,190500,1.97E+05,2.01E+05,200800,2.09E+05,212700,213900,211400,214700,215600,214100,212600,213400,222500,222400,227400,220600,222800,219900,2.21E+05,220600,219700,220100,2.22E+05,223400,223800,223900,223300,223200,220400,223500,222900,2.25E+05,224600,226400,225700,225500,227900,229900,230600,230300,228100,2.28E+05,228300,230600,232900,234400,235100,2.36E+05,2.36E+05,237500,2.33E+05,233600,236100,240600,240300,242600,245800,247900,250200,253500,2.59E+05,
1322,Pierce,Washington,59,266500,261500,252500,2.48E+05,241800,240400,238500,239300,237800,234900,237900,246600,246800,237800,223400,221500,220100,222400,221300,2.22E+05,223700,221300,223100,224200,224500,221100,2.16E+05,217600,218800,219500,220700,218500,219300,215900,2.13E+05,2.09E+05,2.03E+05,200800,192200,190800,190200,190800,189400,189900,192400,192700,189600,186400,183900,183800,183900,188100,189300,194700,2.00E+05,202100,204900,201700,202100,201400,2.02E+05,210500,210600,212800,207900,213700,219100,220100,214500,208800,209700,211700,214600,213600,214800,215800,2.18E+05,220300,222800,223600,226300,225800,229900,2.31E+05,234300,235200,237100,236800,2.35E+05,235700,2.39E+05,244500,244800,248100,248200,250400,250800,253800,256900,260300,263200,265600,2.66E+05,266300,271300,277200,281400,279500,276800,2.78E+05,2.78E+05,284600,2.86E+05,290900,293400,297600,304800,3.10E+05,319400,326400
